account_id,snapshot_date,usage_count_last_1m,usage_duration_last_1m,error_count_last_1m,active_features_last_1m,usage_count_last_3m,usage_duration_last_3m,error_count_last_3m,active_features_last_3m,usage_count_last_6m,usage_duration_last_6m,error_count_last_6m,active_features_last_6m,usage_trend_3m,usage_trend_pct_3m,error_trend_3m,active_features_drop_3m
A-4e631b,2024-09-30,13,4524,4,1,58,21446,7,5,199,62088,18,18,-9.5,-0.16101694915254236,2.5,-4
A-4e631b,2024-10-31,38,11144,0,4,51,15668,4,5,195,64342,16,19,31.5,0.6057692307692307,-2.0,-1
A-4e631b,2024-11-30,14,5530,1,1,65,21198,5,6,178,59366,16,17,-11.5,-0.17424242424242425,-1.0,-5
A-4e631b,2024-12-31,25,8086,4,3,77,24760,5,8,135,46206,12,13,-1.0,-0.01282051282051282,3.5,-5
A-4e960a,2024-03-31,10,2550,0,1,73,16595,2,6,137,37394,4,13,-21.5,-0.2905405405405405,-1.0,-5
A-4e960a,2024-04-30,30,13046,1,3,94,27940,3,8,145,44284,3,12,-2.0,-0.021052631578947368,0.0,-5
A-4e960a,2024-06-30,36,9883,4,4,66,22929,5,6,139,39524,7,11,21.0,0.31343283582089554,3.5,-2
A-4e960a,2024-07-31,13,7722,0,1,49,17605,4,5,143,45545,7,10,-5.0,-0.1,-2.0,-4
A-4e960a,2024-09-30,21,8489,3,2,34,16211,3,3,100,39140,8,9,14.5,0.4142857142857143,3.0,-1
A-4e960a,2024-10-31,21,5115,0,2,42,13604,3,4,91,31209,7,9,10.5,0.2441860465116279,-1.5,-2
A-4e960a,2024-11-30,48,15387,0,4,90,28991,3,7,139,46596,7,12,27.0,0.2967032967032967,-1.5,-3
A-4e960a,2024-12-31,29,4513,6,3,98,25015,6,9,132,41226,9,11,-5.5,-0.05555555555555555,6.0,-6
A-4ef964,2024-04-30,23,7764,4,3,49,15706,4,5,96,28886,7,7,10.0,0.2,4.0,-2
A-4ef964,2024-05-31,30,4765,3,3,64,13211,7,7,106,28967,9,9,13.0,0.2,1.0,-4
A-4f18f0,2024-05-31,12,2796,0,2,81,18487,1,7,195,59771,7,14,-22.5,-0.27439024390243905,-0.5,-5
A-4f18f0,2024-06-30,9,3249,0,1,72,18748,1,7,167,53923,2,13,-22.5,-0.3082191780821918,-0.5,-6
A-4f18f0,2024-07-31,4,1292,3,1,25,7337,3,4,133,34479,5,11,-6.5,-0.25,3.0,-3
A-4f18f0,2024-08-31,20,8570,0,2,33,13111,3,4,114,31598,4,11,13.5,0.39705882352941174,-1.5,-2
A-4f18f0,2024-09-30,8,3856,0,1,32,13718,3,4,104,32466,4,11,-4.0,-0.12121212121212122,-1.5,-3
A-503d5a,2023-11-30,22,8008,2,2,55,18529,2,5,154,59303,10,16,5.5,0.09821428571428571,2.0,-3
A-503d5a,2023-12-31,21,1866,0,2,54,15319,2,5,142,47955,7,13,4.5,0.08181818181818182,-1.0,-3
A-503d5a,2024-01-31,11,5423,0,1,54,15297,2,5,119,40564,4,11,-10.5,-0.19090909090909092,-1.0,-4
A-503d5a,2024-02-29,33,5109,0,3,65,12398,0,5,120,30927,2,10,17.0,0.25757575757575757,0.0,-2
A-503d5a,2024-03-31,11,4037,0,1,55,14569,0,5,109,29888,2,9,-11.0,-0.19642857142857142,0.0,-4
A-503d5a,2024-04-30,30,13540,1,3,74,22686,1,7,128,37983,3,10,8.0,0.10666666666666667,1.0,-4
A-503d5a,2024-05-31,15,8064,1,2,56,25641,2,6,121,38039,2,10,-5.5,-0.09649122807017543,0.5,-4
A-503d5a,2024-06-30,34,18127,2,3,79,39731,4,8,134,54300,4,13,11.5,0.14375,1.0,-5
A-503d5a,2024-08-31,11,2299,0,1,45,20426,2,4,101,46067,4,10,-6.0,-0.13043478260869565,-1.0,-3
A-503d5a,2024-09-30,29,13387,1,3,40,15686,1,4,119,55417,5,10,23.5,0.573170731707317,1.0,-1
A-503d5a,2024-10-31,59,21500,0,5,99,37186,1,9,148,63377,4,12,39.0,0.39,-0.5,-4
A-503d5a,2024-11-30,40,8882,2,4,128,43769,3,12,173,64195,5,15,-4.0,-0.031007751937984496,1.5,-8
A-503d5a,2024-12-31,51,19449,7,4,150,49831,9,13,190,65517,10,17,1.5,0.009933774834437087,6.0,-9
A-508199,2024-02-29,21,10129,1,2,35,15568,1,4,65,26026,3,7,14.0,0.3888888888888889,1.0,-2
A-508199,2024-05-31,9,1134,0,1,9,1134,0,1,44,16702,1,5,9.0,0.9,0.0,0
A-508199,2024-06-30,8,4408,0,1,17,5542,0,2,45,18779,1,5,3.5,0.19444444444444445,0.0,-1
A-508199,2024-07-31,11,4081,0,1,28,9623,0,3,49,19752,1,5,2.5,0.08620689655172414,0.0,-2
A-508199,2024-08-31,26,7494,0,1,45,15983,0,3,54,17117,0,4,16.5,0.358695652173913,0.0,-2
A-508199,2024-10-31,21,8490,0,2,47,15984,0,3,75,25607,0,6,8.0,0.16666666666666666,0.0,-1
A-508199,2024-11-30,27,11490,6,2,48,19980,6,4,93,35963,6,7,16.5,0.336734693877551,6.0,-2
A-50bb9f,2024-08-31,20,520,0,1,58,12992,0,3,210,76754,6,9,1.0,0.01694915254237288,0.0,-2
A-50f3f7,2024-02-29,23,1384,3,2,97,22825,6,7,187,47813,11,11,-14.0,-0.14285714285714285,1.5,-5
A-50f3f7,2024-03-31,17,1765,1,2,75,15498,7,7,185,45114,12,11,-12.0,-0.15789473684210525,-2.0,-5
A-50f3f7,2024-04-30,43,18486,1,4,83,21635,5,7,184,52025,8,14,23.0,0.27380952380952384,-1.0,-3
A-50f3f7,2024-05-31,19,7580,0,2,79,27831,2,7,176,50656,8,13,-11.0,-0.1375,-1.0,-5
A-50f3f7,2024-06-30,7,1869,0,1,69,27935,1,7,144,43433,8,12,-24.0,-0.34285714285714286,-0.5,-6
A-50f3f7,2024-07-31,36,14167,4,4,62,23616,4,6,145,45251,9,12,23.0,0.36507936507936506,4.0,-2
A-50f3f7,2024-08-31,7,3801,2,1,50,19837,6,6,129,47668,8,12,-14.5,-0.28431372549019607,0.0,-5
A-50f3f7,2024-09-30,27,9639,0,3,70,27607,6,8,139,55542,7,14,5.5,0.07746478873239436,-3.0,-5
A-50f3f7,2024-10-31,46,10255,3,5,80,23695,5,7,142,47311,9,13,29.0,0.35802469135802467,2.0,-2
A-50f3f7,2024-11-30,52,22318,5,6,125,42212,8,11,175,62049,14,15,15.5,0.12301587301587301,3.5,-5
A-50f3f7,2024-12-31,31,9020,4,3,129,41593,12,12,199,69200,18,16,-18.0,-0.13846153846153847,0.0,-9
A-5247b3,2024-04-30,18,10170,0,1,110,41194,0,5,248,73282,4,13,-28.0,-0.25225225225225223,0.0,-4
A-5247b3,2024-05-31,14,672,0,1,88,28258,0,4,262,73954,4,14,-23.0,-0.25842696629213485,0.0,-3
A-5247b3,2024-06-30,42,12656,10,2,74,23498,10,4,252,74338,12,13,26.0,0.3466666666666667,10.0,-2
A-5247b3,2024-07-31,46,21858,2,2,102,35186,12,5,212,76380,12,9,18.0,0.17475728155339806,-3.0,-3
A-5247b3,2024-08-31,98,18574,4,4,186,53088,16,6,274,81346,16,10,54.0,0.2887700534759358,-2.0,-2
A-5247b3,2024-09-30,116,23012,0,5,260,63444,6,10,334,86942,16,11,44.0,0.1685823754789272,-3.0,-5
A-526d93,2024-05-31,15,8850,0,1,240,97032,3,7,318,130446,24,9,-97.5,-0.4045643153526971,-1.5,-6
A-526d93,2024-06-30,102,29226,0,3,234,84513,3,7,372,134808,12,11,36.0,0.15319148936170213,-1.5,-4
A-526d93,2024-07-31,40,1860,0,2,118,27244,0,6,288,91732,8,12,1.0,0.008403361344537815,0.0,-4
A-526d93,2024-08-31,43,11009,2,4,97,21681,2,8,177,54025,3,13,16.0,0.16326530612244897,2.0,-4
A-52dd88,2023-04-30,26,9356,0,3,111,48590,6,10,111,48590,6,10,-16.5,-0.14732142857142858,-3.0,-7
A-52dd88,2023-05-31,54,19760,4,5,117,45253,5,11,165,68350,10,14,22.5,0.1906779661016949,3.5,-6
A-52dd88,2023-06-30,13,4598,2,2,93,33714,6,9,178,72948,12,15,-27.0,-0.2872340425531915,0.0,-7
A-52dd88,2023-08-31,53,21659,5,4,66,26257,7,6,183,71510,12,15,46.5,0.6940298507462687,4.0,-2
A-52dd88,2023-09-30,11,5753,0,1,64,27412,5,5,157,61126,11,12,-15.5,-0.23846153846153847,-2.5,-4
A-52dd88,2023-10-31,27,8505,0,2,91,35917,5,7,158,60275,11,12,-5.0,-0.05434782608695652,-2.5,-5
A-52dd88,2023-12-31,10,760,0,1,37,9265,0,3,101,36677,5,8,-3.5,-0.09210526315789473,0.0,-2
A-52dd88,2024-01-31,13,3471,0,1,23,4231,0,2,114,40148,5,9,8.0,0.3333333333333333,0.0,-1
A-52dd88,2024-02-29,10,2350,0,1,33,6581,0,3,71,20839,0,6,-1.5,-0.04411764705882353,0.0,-2
A-52dd88,2024-03-31,12,1944,0,1,35,7765,0,3,72,17030,0,6,0.5,0.013888888888888888,0.0,-2
A-52dd88,2024-04-30,7,2135,0,1,29,6429,0,3,52,10660,0,5,-4.0,-0.13333333333333333,0.0,-2
A-52dd88,2024-05-31,35,4790,1,3,54,8869,1,5,87,15450,1,8,25.5,0.4636363636363636,1.0,-2
A-52dd88,2024-06-30,45,20168,6,2,87,27093,7,6,122,34858,7,9,24.0,0.2727272727272727,5.5,-4
A-52dd88,2024-07-31,23,6944,3,3,103,31902,10,8,132,38331,10,10,-17.0,-0.16346153846153846,-0.5,-5
A-52dd88,2024-08-31,24,5336,0,3,92,32448,9,8,146,41317,10,12,-10.0,-0.10752688172043011,-4.5,-5
A-52dd88,2024-09-30,7,3038,0,1,54,15318,3,7,141,42411,10,13,-16.5,-0.3,-1.5,-6
A-52dd88,2024-10-31,19,5422,4,2,50,13796,4,6,153,45698,14,14,3.5,0.06862745098039216,4.0,-4
A-52dd88,2024-11-30,42,15600,2,2,68,24060,6,5,160,56508,15,12,29.0,0.42028985507246375,0.0,-3
A-53f4e3,2024-07-31,33,11794,4,4,50,20202,4,5,100,33720,7,10,24.5,0.4803921568627451,4.0,-1
A-53f4e3,2024-08-31,19,6227,2,2,52,18021,6,6,101,30503,9,10,2.5,0.04716981132075472,0.0,-4
A-53f4e3,2024-09-30,21,3288,3,2,73,21309,9,7,113,30101,11,10,-5.0,-0.06756756756756757,0.0,-5
A-53f4e3,2024-10-31,35,9060,6,3,75,18575,11,7,125,38777,15,11,15.0,0.19736842105263158,3.5,-4
A-544d0a,2024-06-30,11,5808,0,1,36,14769,0,3,119,41415,4,9,-1.5,-0.04054054054054054,0.0,-2
A-544d0a,2024-07-31,24,8786,3,2,35,14594,3,3,113,42574,7,9,18.5,0.5138888888888888,3.0,-1
A-544d0a,2024-08-31,7,742,0,1,42,15336,3,4,91,33875,6,7,-10.5,-0.2441860465116279,-1.5,-3
A-544d0a,2024-09-30,16,8640,3,1,47,18168,6,4,83,32937,6,6,0.5,0.010416666666666666,1.5,-3
A-544d0a,2024-10-31,11,1595,0,1,34,10977,3,3,69,25571,6,6,-0.5,-0.014285714285714285,-1.5,-2
A-544d0a,2024-11-30,53,13717,4,5,80,23952,7,7,122,39288,10,11,39.5,0.4876543209876543,2.5,-2
A-544d0a,2024-12-31,30,2251,1,3,94,17563,5,9,141,35731,11,13,-2.0,-0.021052631578947368,-1.0,-6
A-54d94a,2023-12-31,8,424,1,1,48,14941,1,6,103,32410,8,11,-12.0,-0.24489795918367346,1.0,-5
A-54d94a,2024-01-31,14,6314,1,2,44,12039,2,6,79,24803,5,9,-1.0,-0.022222222222222223,0.5,-4
A-54ecc2,2023-09-30,177,70404,9,5,333,133164,36,8,624,205512,45,11,99.0,0.2964071856287425,-4.5,-3
A-54ecc2,2023-10-31,30,12960,0,1,273,114264,18,7,474,171696,39,11,-91.5,-0.33394160583941607,-9.0,-6
A-54ecc2,2023-11-30,66,6714,12,2,273,90078,21,8,453,158670,48,10,-37.5,-0.13686131386861314,7.5,-6
A-54ecc2,2023-12-31,63,22491,3,2,159,42165,15,5,492,175329,51,11,15.0,0.09375,-3.0,-3
A-54ecc2,2024-01-31,30,3030,0,1,159,32235,15,5,432,146499,33,11,-34.5,-0.215625,-7.5,-4
A-54ecc2,2024-02-29,135,33408,3,4,228,58929,6,6,501,149007,27,13,88.5,0.3864628820960699,1.5,-2
A-54ecc2,2024-03-31,105,44652,6,3,270,81090,9,7,429,123255,24,12,22.5,0.08302583025830258,4.5,-4
A-54ecc2,2024-04-30,27,15012,0,1,267,93072,9,8,426,125307,24,12,-93.0,-0.34701492537313433,-4.5,-7
A-54ecc2,2024-06-30,78,16416,12,3,105,31428,12,4,375,112518,21,10,64.5,0.6084905660377359,12.0,-1
A-54ecc2,2024-07-31,147,38562,15,4,225,54978,27,7,492,148050,36,14,108.0,0.4778761061946903,9.0,-3
A-54ecc2,2024-08-31,66,5208,0,2,291,60186,27,9,423,119850,33,13,-46.5,-0.15924657534246575,-13.5,-7
A-54ecc2,2024-09-30,13,6227,0,1,84,20817,5,7,119,31293,9,11,-22.5,-0.2647058823529412,-2.5,-6
A-558c72,2023-07-31,22,3906,2,2,56,19484,5,5,56,19484,5,5,5.0,0.08771929824561403,0.5,-3
A-558c72,2023-08-31,21,5935,3,2,54,14912,5,5,77,25419,8,7,4.5,0.08181818181818182,2.0,-3
A-558c72,2023-09-30,38,11118,1,4,81,20959,6,8,115,36537,9,10,16.5,0.20121951219512196,-1.5,-4
A-558c72,2023-12-31,39,10959,0,3,39,10959,0,3,120,31918,6,11,39.0,0.975,0.0,0
A-558c72,2024-01-31,19,6721,1,2,58,17680,1,5,117,34733,5,11,-0.5,-0.00847457627118644,1.0,-3
A-55f257,2024-02-29,20,4496,0,2,50,10552,6,5,101,20375,10,10,5.0,0.09803921568627451,-3.0,-3
A-55f257,2024-03-31,23,3361,1,2,73,13913,7,7,93,16769,8,9,-2.0,-0.02702702702702703,-2.0,-5
A-55f257,2024-05-31,17,7336,0,1,40,10697,1,3,90,21249,7,8,5.5,0.13414634146341464,-0.5,-2
A-55f257,2024-06-30,15,7255,1,2,32,14591,1,3,105,28504,8,9,6.5,0.19696969696969696,1.0,-1
A-55f257,2024-07-31,25,8377,1,3,57,22968,2,6,100,30825,3,9,9.0,0.15517241379310345,0.5,-3
A-55f257,2024-08-31,10,2670,0,1,50,18302,2,5,90,28999,3,8,-10.0,-0.19607843137254902,-1.0,-4
A-55f257,2024-09-30,8,4624,0,1,43,15671,1,4,75,30262,2,7,-9.5,-0.2159090909090909,-0.5,-3
A-55f257,2024-10-31,8,3624,0,1,26,10918,0,3,83,33886,2,8,-1.0,-0.037037037037037035,0.0,-2
A-55f257,2024-11-30,32,15124,0,2,48,23372,0,4,98,41674,2,9,24.0,0.4897959183673469,0.0,-2
A-55f257,2024-12-31,72,23511,1,7,112,42259,1,8,155,57930,2,12,52.0,0.46017699115044247,1.0,-1
A-560d27,2024-06-30,25,9860,0,3,91,27609,3,9,136,38358,9,12,-8.0,-0.08695652173913043,-1.5,-6
A-560d27,2024-07-31,17,1204,3,2,77,21348,6,8,124,30828,7,11,-13.0,-0.16666666666666666,1.5,-6
A-560d27,2024-08-31,15,7661,1,2,57,18725,4,7,132,37446,7,12,-6.0,-0.10344827586206896,-0.5,-5
A-560d27,2024-09-30,25,7289,2,3,57,16154,6,7,148,43763,9,14,9.0,0.15517241379310345,0.0,-4
A-560d27,2024-10-31,48,13707,0,5,88,28657,3,10,165,50005,9,13,28.0,0.3146067415730337,-1.5,-5
A-56962b,2024-06-30,20,1244,4,2,32,3608,4,3,82,23658,8,5,14.0,0.42424242424242425,4.0,-1
A-56962b,2024-07-31,10,2310,1,1,26,4114,3,4,36,8844,3,5,2.0,0.07407407407407407,0.0,-3
A-58b9ff,2024-07-31,14,4186,1,1,71,32014,5,6,220,69082,12,16,-14.5,-0.2013888888888889,-1.0,-5
A-58b9ff,2024-08-31,37,15343,2,4,86,34633,6,7,167,60922,11,13,12.5,0.14367816091954022,0.0,-3
A-58b9ff,2024-09-30,58,15765,1,5,109,35294,4,7,186,70132,8,11,32.5,0.29545454545454547,-0.5,-2
A-59f724,2024-01-31,43,5539,4,4,101,32360,8,8,166,53336,10,13,14.0,0.13725490196078433,2.0,-4
A-59f724,2024-02-29,14,2394,1,2,98,25466,7,9,148,47114,11,14,-28.0,-0.2828282828282828,-2.0,-7
A-59f724,2024-03-31,21,6552,0,2,78,14485,5,7,136,41306,9,10,-7.5,-0.0949367088607595,-2.5,-5
A-59f724,2024-04-30,24,9852,0,2,59,18798,1,6,160,51158,9,12,6.5,0.10833333333333334,-0.5,-4
A-59f724,2024-05-31,50,17427,3,4,95,33831,3,8,193,59297,10,14,27.5,0.2864583333333333,3.0,-4
A-59f724,2024-06-30,30,6074,3,3,104,33353,6,9,182,47838,11,15,-7.0,-0.06666666666666667,1.5,-6
A-59f724,2024-07-31,35,14153,3,3,115,37654,9,10,174,56452,10,15,-5.0,-0.04310344827586207,0.0,-7
A-59f724,2024-08-31,43,9322,1,4,108,29549,7,10,203,63380,10,17,10.5,0.0963302752293578,-2.0,-6
A-59f724,2024-09-30,42,20877,0,4,120,44352,4,11,224,77705,10,18,3.0,0.024793388429752067,-2.0,-7
A-59f724,2024-10-31,7,2058,0,1,92,32257,1,9,207,69911,10,18,-35.5,-0.3817204301075269,-0.5,-8
A-59f724,2024-11-30,63,16878,6,5,112,39813,6,10,220,69362,13,17,38.5,0.3407079646017699,6.0,-5
A-59f724,2024-12-31,9,3699,0,1,79,22635,6,6,199,66987,10,15,-26.0,-0.325,-3.0,-5
A-5a184f,2023-11-30,56,24624,14,3,56,24624,14,3,148,49404,14,8,56.0,0.9824561403508771,14.0,0
A-5a184f,2024-01-31,50,20836,0,2,106,45460,14,5,180,63958,14,9,22.0,0.205607476635514,-7.0,-3
A-5a184f,2024-02-29,54,14394,2,3,104,35230,2,5,160,59854,16,8,29.0,0.2761904761904762,2.0,-2
A-5a184f,2024-03-31,54,11984,3,4,106,29599,4,8,134,41911,11,10,28.0,0.2616822429906542,2.5,-4
A-5a184f,2024-04-30,9,1764,2,1,90,20945,6,7,143,43675,13,11,-31.5,-0.34615384615384615,0.0,-6
A-5a184f,2024-05-31,30,11833,0,3,93,25581,5,7,145,43196,6,11,-1.5,-0.015957446808510637,-2.5,-4
A-5a184f,2024-06-30,41,17754,4,4,80,31351,6,7,186,60950,10,14,21.5,0.2654320987654321,3.0,-3
A-5a184f,2024-07-31,34,10459,1,2,105,40046,5,9,195,60991,11,14,-1.5,-0.014150943396226415,-1.0,-7
A-5a184f,2024-08-31,33,2473,2,3,108,30686,7,8,201,56267,12,13,-4.5,-0.04128440366972477,-0.5,-5
A-5a215a,2024-02-29,26,10746,0,2,52,16643,4,5,139,37143,11,11,13.0,0.24528301886792453,-2.0,-3
A-5a215a,2024-03-31,27,10978,3,2,70,26739,5,6,132,38657,13,11,5.5,0.07746478873239436,2.0,-4
A-5a215a,2024-04-30,26,9576,0,2,79,31300,3,6,123,42756,9,10,-0.5,-0.00625,-1.5,-4
A-5a215a,2024-05-31,36,17196,4,4,89,37750,7,8,141,54393,11,12,9.5,0.10555555555555556,2.5,-4
A-5a215a,2024-06-30,62,14460,4,7,124,41232,8,13,194,67971,13,17,31.0,0.248,2.0,-6
A-5a215a,2024-07-31,4,1556,1,1,102,33212,9,12,181,64512,12,16,-45.0,-0.4368932038834951,-3.0,-11
A-5a215a,2024-08-31,43,20607,3,4,109,36623,8,12,198,74373,15,18,10.0,0.09090909090909091,0.5,-8
A-5a215a,2024-09-30,15,4716,0,2,62,26879,4,6,186,68111,12,18,-8.5,-0.1349206349206349,-2.0,-4
A-5a215a,2024-10-31,23,5927,2,3,81,31250,5,9,183,64462,14,19,-6.0,-0.07317073170731707,0.5,-6
A-5a215a,2024-11-30,53,21826,4,5,91,32469,6,10,200,69092,14,18,34.0,0.3695652173913043,3.0,-5
A-5a215a,2024-12-31,22,10638,0,2,98,38391,6,10,160,65270,10,14,-16.0,-0.16161616161616163,-3.0,-8
A-5a3eb9,2023-10-31,75,35859,0,2,231,70623,12,7,621,193278,39,17,-3.0,-0.01293103448275862,-6.0,-5
A-5a3eb9,2023-11-30,174,87378,0,5,279,124287,3,7,615,214350,30,14,121.5,0.43392857142857144,-1.5,-2
A-5a3eb9,2023-12-31,171,29082,3,5,420,152319,3,12,693,206778,18,15,46.5,0.11045130641330166,3.0,-7
A-5a3eb9,2024-01-31,18,774,0,1,363,117234,3,11,594,187857,15,16,-154.5,-0.42445054945054944,-1.5,-10
A-5a3eb9,2024-02-29,105,39720,0,2,294,69576,3,8,573,193863,6,15,10.5,0.03559322033898305,-1.5,-6
A-5a3eb9,2024-03-31,165,35628,0,5,288,76122,0,8,708,228441,3,17,103.5,0.35813148788927335,0.0,-3
A-5a3eb9,2024-04-30,22,4724,1,3,112,29840,1,10,233,68918,2,19,-23.0,-0.20353982300884957,1.0,-7
A-5a3eb9,2024-05-31,18,2660,3,2,95,19260,4,9,193,42452,5,16,-20.5,-0.21354166666666666,2.5,-7
A-5a92e7,2024-07-31,51,16731,10,5,144,40357,15,12,226,72478,23,20,4.5,0.03103448275862069,7.5,-7
A-5a92e7,2024-08-31,28,8559,3,3,132,44080,16,11,194,56155,18,17,-24.0,-0.18045112781954886,-3.5,-8
A-5a92e7,2024-09-30,36,12627,3,3,115,37917,16,10,220,64927,21,17,-3.5,-0.03017241379310345,-3.5,-7
A-5a92e7,2024-10-31,36,13702,1,3,100,34888,7,9,244,75245,22,15,4.0,0.039603960396039604,-2.0,-6
A-5b051a,2024-11-30,13,1443,2,1,13,1443,2,1,36,5021,8,3,13.0,0.9285714285714286,2.0,0
A-5b051a,2024-12-31,36,1910,5,3,49,3353,7,4,72,6931,13,6,29.5,0.59,4.0,-1
A-5b1bcd,2023-10-31,41,8800,3,4,133,40293,3,12,265,75181,12,19,-5.0,-0.03731343283582089,3.0,-8
A-5b1bcd,2023-11-30,37,5675,1,3,128,34515,4,10,237,66070,8,18,-8.5,-0.06589147286821706,-0.5,-7
A-5b1bcd,2023-12-31,11,440,3,1,89,14915,7,6,199,55684,11,16,-28.0,-0.3111111111111111,1.0,-5
A-5b1bcd,2024-01-31,22,6366,4,3,70,12481,8,7,203,52774,11,16,-2.0,-0.028169014084507043,2.0,-4
A-5b1bcd,2024-02-29,59,13103,2,4,92,19909,9,7,220,54424,13,14,42.5,0.45698924731182794,-1.5,-3
A-5b1bcd,2024-03-31,8,3736,0,1,89,23205,6,7,178,38120,13,11,-32.5,-0.3611111111111111,-3.0,-6
A-5b1bcd,2024-04-30,39,12453,0,3,106,29292,2,8,176,41773,10,12,5.5,0.0514018691588785,-1.0,-5
A-5b1bcd,2024-05-31,26,8697,0,2,73,24886,0,5,165,44795,9,10,2.5,0.033783783783783786,0.0,-3
A-5b1bcd,2024-06-30,54,12236,0,5,119,33386,0,9,208,56591,6,15,21.5,0.17916666666666667,0.0,-4
A-5b1bcd,2024-07-31,17,3543,2,2,97,24476,2,9,203,53768,4,16,-23.0,-0.23469387755102042,2.0,-7
A-5b4ebb,2024-08-31,52,9399,0,6,82,22917,0,9,137,37481,2,11,37.0,0.4457831325301205,0.0,-3
A-5b4ebb,2024-09-30,43,11333,0,4,125,34250,0,12,155,42618,1,13,2.0,0.015873015873015872,0.0,-8
A-5b4ebb,2024-10-31,26,5508,1,2,121,26240,1,11,172,46065,2,15,-21.5,-0.1762295081967213,1.0,-9
A-5b4ebb,2024-11-30,19,8350,0,2,88,25191,1,7,170,48108,1,15,-15.5,-0.17415730337078653,-0.5,-5
A-5c046d,2024-08-31,8,1944,1,1,64,15727,3,6,121,30611,6,11,-20.0,-0.3076923076923077,0.0,-5
A-5c046d,2024-09-30,19,3212,0,3,27,5156,1,3,134,31489,6,12,15.0,0.5357142857142857,-0.5,0
A-5c046d,2024-11-30,9,4185,3,1,28,7397,3,4,92,23124,6,9,-0.5,-0.017241379310344827,3.0,-3
A-5c046d,2024-12-31,33,6866,1,3,42,11051,4,4,69,16207,5,6,28.5,0.6627906976744186,-0.5,-1
A-5ed98d,2024-07-31,10,5040,4,1,40,13878,4,3,128,29424,4,7,-5.0,-0.12195121951219512,4.0,-2
A-5f7781,2024-09-30,6,3078,0,1,41,10614,2,4,54,18063,2,5,-11.5,-0.27380952380952384,-1.0,-3
A-5f7781,2024-11-30,7,3913,0,1,13,6991,0,2,48,14527,2,5,4.0,0.2857142857142857,0.0,-1
A-600734,2024-02-29,32,8656,5,3,83,25258,5,7,168,51793,10,14,6.5,0.07738095238095238,5.0,-4
A-600734,2024-03-31,43,14605,1,4,98,31044,6,10,198,61894,8,15,15.5,0.15656565656565657,-1.5,-6
A-600734,2024-04-30,12,1536,1,2,87,24797,7,9,171,51428,7,14,-25.5,-0.2897727272727273,-2.0,-7
A-600734,2024-05-31,45,7563,3,3,100,23704,5,9,183,48962,10,16,17.5,0.17326732673267325,2.0,-6
A-600734,2024-06-30,29,3045,0,3,86,12144,4,8,184,43188,10,17,0.5,0.005747126436781609,-2.0,-5
A-600734,2024-07-31,64,19488,3,6,138,30096,6,11,225,54893,13,16,27.0,0.19424460431654678,1.5,-5
A-600734,2024-08-31,8,112,0,1,101,22645,3,9,201,46349,8,15,-38.5,-0.37745098039215685,-1.5,-8
A-600734,2024-09-30,29,13301,2,3,101,32901,5,9,187,45045,9,15,-7.0,-0.06862745098039216,0.5,-6
A-625d0b,2024-10-31,22,4976,3,2,44,13189,6,4,166,43700,14,15,11.0,0.24444444444444444,1.5,-2
A-625d0b,2024-11-30,36,10147,0,3,66,18523,3,6,145,38338,8,13,21.0,0.31343283582089554,-1.5,-3
A-659280,2023-12-31,12,5148,0,1,218,76014,6,9,358,119412,24,14,-91.0,-0.4155251141552511,-3.0,-8
A-659280,2024-01-31,58,13192,4,3,142,41764,4,7,276,89206,10,11,16.0,0.11188811188811189,4.0,-4
A-659280,2024-03-31,28,7826,2,2,86,21018,6,5,304,97032,12,12,-1.0,-0.011494252873563218,0.0,-3
A-659280,2024-04-30,156,58478,4,6,184,66304,6,7,326,108068,10,12,142.0,0.7675675675675676,3.0,-1
A-659280,2024-05-31,42,9546,2,2,226,75850,8,9,296,94190,12,11,-50.0,-0.22026431718061673,-1.0,-7
A-659280,2024-06-30,10,3160,0,1,208,71184,6,9,294,92202,12,12,-89.0,-0.4258373205741627,-3.0,-8
A-659280,2024-07-31,13,2717,0,1,39,9070,1,4,131,42222,4,11,0.0,0.0,-0.5,-3
A-659280,2024-08-31,17,6291,6,2,35,10588,6,4,148,48513,10,11,8.0,0.2222222222222222,6.0,-2
A-659280,2024-09-30,51,13379,3,4,81,22387,9,7,185,57979,12,14,36.0,0.43902439024390244,0.0,-3
A-659280,2024-10-31,17,1717,0,1,85,21387,9,6,124,30457,10,9,-17.0,-0.19767441860465115,-4.5,-5
A-65a46c,2024-04-30,22,8520,2,2,57,22548,2,5,89,31493,3,9,4.5,0.07758620689655173,2.0,-3
A-65a46c,2024-05-31,17,4385,0,2,61,20173,2,6,91,29983,2,9,-5.0,-0.08064516129032258,-1.0,-4
A-65a46c,2024-06-30,23,6758,1,2,62,19663,3,6,102,34821,3,9,3.5,0.05555555555555555,0.0,-4
A-65a46c,2024-07-31,39,10954,2,3,79,22097,3,6,136,44645,5,11,19.0,0.2375,1.5,-3
A-65a46c,2024-09-30,16,1840,1,1,55,12794,3,3,117,32457,6,8,-3.5,-0.0625,0.0,-2
A-65a46c,2024-10-31,21,8055,1,2,37,9895,2,3,116,31992,5,8,13.0,0.34210526315789475,0.5,-1
A-65a46c,2024-11-30,26,8114,0,2,63,18009,2,5,125,35721,5,8,7.5,0.1171875,-1.0,-3
